,code,decileMarch20,decileMarch24,scoreMarch20,scoreMarch24,score_change,score_change_code
29149,E01000744,8,8,36.8650047,34.9790224,-5.115914988,4
6998,E01011326,2,2,18.795818,17.83446515,-5.114716747,4
21189,E01025868,6,6,28.6366205,27.17239109,-5.113136197,4
30436,E01003879,9,8,39.2516927,37.24489317,-5.112644561,4
19681,E01005193,5,5,27.5187993,26.11197428,-5.112232556,4
29717,E01018602,8,8,37.821779,35.88843674,-5.111716882,4
29837,E01027935,8,8,38.028111,36.08446066,-5.111088318,4
3915,E01029561,1,1,15.996998,15.17947718,-5.110463991,4
5770,E01011425,1,1,17.7753537,16.86696589,-5.110378272,4
18227,E01029595,5,5,26.4694865,25.11702094,-5.109526995,4
27765,E01001145,8,7,34.8799293,33.09783244,-5.109233003,4
4034,E01026597,1,1,16.1213844,15.29779221,-5.108693924,4
14404,E01031051,4,4,23.8684152,22.64935798,-5.107407482,4
2345,E01007949,0,0,14.0342223,13.31752299,-5.106797458,4
22910,E01011546,6,6,29.955832,28.426646,-5.104802308,4
13288,E01016835,3,3,23.1076316,21.92810564,-5.104486625,4
24408,E01033536,7,7,31.3357422,29.73623212,-5.10442699,4
12107,E01015703,3,3,22.3234572,21.18403155,-5.104163033,4
5837,E01014832,1,1,17.8416428,16.93104431,-5.103781643,4
17985,E01033011,5,5,26.2953096,24.95335754,-5.103389448,4
23255,E01005501,6,6,30.2513152,28.70768192,-5.102698077,4
32916,E01023187,9,9,47.8789626,45.43617002,-5.10201652,4
28209,E01032852,8,8,35.5158923,33.7040277,-5.101560137,4
9084,E01009089,2,2,20.3074532,19.27170596,-5.100330543,4
7130,E01003716,2,2,18.8985185,17.93466397,-5.100159208,4
21956,E01026435,6,6,29.2162265,27.72644023,-5.099174137,4
21469,E01013642,6,6,28.8450234,27.37430966,-5.098674103,4
30930,E01011460,9,8,40.37662,38.31804154,-5.098441764,4
22363,E01004728,6,6,29.5162367,28.01147515,-5.098080641,4
15334,E01004683,4,4,24.5118325,23.26219976,-5.098079643,4
12356,E01027249,3,3,22.4891215,21.34263474,-5.097961512,4
16925,E01034835,5,4,25.5549227,24.25244603,-5.096774045,4
25269,E01030518,7,7,32.1642124,30.52539556,-5.09515614,4
32266,E01025916,9,9,44.5503546,42.28049042,-5.095052996,4
14525,E01014895,4,4,23.9516909,22.73137343,-5.094911558,4
10098,E01015650,2,3,20.9886431,19.91929279,-5.094899664,4
5329,E01007435,1,1,17.3731144,16.48810983,-5.094104318,4
20750,E01027563,6,6,28.2796049,26.83915103,-5.093613852,4
25077,E01004156,7,7,31.9758454,30.34759586,-5.092123519,4
13998,E01035216,4,4,23.5926368,22.39148975,-5.091194605,4
15073,E01004860,4,4,24.3245176,23.08624065,-5.090653695,4
13660,E01006698,4,4,23.3770043,22.18736684,-5.088921759,4
29137,E01025952,8,8,36.8492263,34.97409294,-5.088664122,4
20906,E01016380,6,6,28.3992588,26.95430625,-5.087993882,4
30441,E01019417,9,8,39.2563959,37.25972101,-5.086240955,4
6993,E01015304,2,2,18.7916196,17.83612839,-5.084666622,4
21408,E01005388,6,6,28.8017169,27.33738062,-5.084197882,4
10217,E01013654,3,3,21.066246,19.99528629,-5.083771001,4
13831,E01034104,4,4,23.4838097,22.28996936,-5.083674038,4
9003,E01003737,2,2,20.2497952,19.22055501,-5.082719022,4
19217,E01024991,5,5,27.1851779,25.80345028,-5.082650636,4
28385,E01005807,8,8,35.738041,33.92238372,-5.080461134,4
1988,E01007946,0,0,13.4484294,12.76519245,-5.080421906,4
20318,E01007181,6,5,27.9708113,26.54990082,-5.079975921,4
33173,E01030781,9,9,50.1251345,47.57914249,-5.079272186,4
9124,E01012176,2,2,20.3310154,19.29852035,-5.078423413,4
31280,E01025921,9,9,41.2095509,39.1169082,-5.078052666,4
5842,E01009605,1,1,17.8452611,16.93907424,-5.078025233,4
13479,E01005201,3,4,23.2453821,22.06512954,-5.07736355,4
281,E01015617,0,0,7.8500309,7.451468512,-5.077207891,4
19930,E01010179,5,5,27.6942593,26.28851296,-5.075948499,4
19374,E01000402,5,5,27.2970325,25.91163929,-5.075252098,4
